uuid,enum_id,hh_id,gps_lat,gps_lon,gps_precision,weight,stratum,cluster_id,site,admin1,admin2,consent,respondent_age,respondent_sex,num_members,start,end,deviceid,hh_size,hohh_status,residency_status,dod_idp_returnee,date_dod_idp_returnee,first_priority_need,second_priority_need,left_yn,num_left,fsl_fcs_cereal,fsl_fcs_legumes,fsl_fcs_score,fsl_fcs_cat,fsl_hhs_score,fsl_hhs_cat
HH-00176,ENUM-3,HHID-00176,-58.61404277910154,173.6563020870983,5.3998537971585545,1.261697847745102,Rural,CLU-5,Site19,Admin1_B,Admin2_10,yes,45,m,4,2024-05-11,2024-05-12,device-6352,4,widowed,idp,no,,food,drinking_water,no,0,3,7,27,Poor,1,Moderate
HH-00177,ENUM-27,HHID-00177,34.36879285844387,-139.66599521950116,7.798453951511436,0.7022982076281304,Rural,CLU-58,Site13,Admin1_E,Admin2_11,yes,74,m,5,2024-05-08,2024-05-11,device-7807,5,divorced,host,,,shelter_materials,drinking_water,no,0,7,7,35,Borderline,3,Moderate
HH-00178,ENUM-24,HHID-00178,-20.38763766590327,-36.771984343533006,1.069806388269584,1.5074504469129035,Rural,CLU-77,Site11,Admin1_A,Admin2_10,yes,61,f,2,2024-05-10,2024-05-14,device-3877,2,married,host,,,food,drinking_water,yes,3,0,0,0,Poor,1,Moderate
HH-00179,ENUM-44,HHID-00179,78.61139797261222,169.0093559791328,7.61027902502028,0.9338112874662716,Urban,CLU-87,Site14,Admin1_D,Admin2_3,yes,26,f,7,,2024-05-07,device-4289,7,single,host,,,drinking_water,food,no,0,1,5,17,Poor,4,Severe
HH-00180,ENUM-47,HHID-00180,-65.2462300537212,131.58256532183287,5.412665786761103,2.2373777222561544,Urban,CLU-91,Site4,Admin1_A,Admin2_2,yes,39,m,11,2024-05-06,2024-05-08,device-3165,11,married,refugee,yes,2023-05-21,shelter_materials,drinking_water,yes,3,2,2,10,Poor,0,None
HH-00181,ENUM-16,HHID-00181,-28.60805681095347,114.14594554174079,9.629920038589946,1.365249316344464,Rural,CLU-7,Site1,Admin1_D,Admin2_13,yes,75,f,12,2024-05-11,2024-05-15,device-9837,12,widowed,host,,,shelter_materials,drinking_water,no,0,0,2,6,Very Poor,3,Moderate
HH-00182,ENUM-29,HHID-00182,-69.57476617669397,-87.15498226382167,3.418721660386861,2.939025502149787,Camp,CLU-32,Site4,Admin1_C,Admin2_8,yes,49,f,14,2024-05-10,2024-05-13,device-6994,14,divorced,idp,no,,healthcare,drinking_water,no,0,4,4,20,Poor,4,Severe
HH-00183,ENUM-40,HHID-00183,76.44485129014129,-118.48046853957631,6.326218931339481,-0.14094535717194656,Rural,CLU-95,Site9,Admin1_C,Admin2_3,yes,40,f,6,2024-05-10,2024-05-13,device-9697,6,divorced,refugee,yes,2024-03-05,shelter_materials,drinking_water,no,0,3,0,6,Poor,6,Severe
HH-00184,ENUM-19,HHID-00184,67.9210836085766,60.71155917279515,9.320281055100175,2.556201409085902,Urban,CLU-6,Site8,Admin1_C,Admin2_3,yes,66,m,2,2024-05-08,2024-05-12,device-9221,2,divorced,refugee,yes,2023-09-24,drinking_water,drinking_water,no,0,3,7,27,Poor,1,Moderate
HH-00185,ENUM-49,HHID-00185,-43.57050701127199,154.57535608593088,1.0250972799067926,0.8313116818546211,Urban,CLU-52,Site17,Admin1_A,Admin2_4,yes,30,f,9,2024-05-11,2024-05-14,device-5465,9,widowed,host,,,shelter_materials,drinking_water,no,0,7,5,29,Borderline,1,Moderate
HH-00186,ENUM-48,HHID-00186,28.79712828615223,229.9203767094841,9.372284872364512,2.655036205681556,Camp,CLU-57,Site17,Admin1_E,Admin2_13,yes,28,f,15,2024-05-18,2024-05-22,device-3695,15,single,idp_returnee,no,,shelter_materials,drinking_water,yes,0,1,5,17,Poor,1,Moderate
HH-00187,ENUM-29,HHID-00187,57.09999603621884,25.78056820916396,6.878857223008134,2.806892976283486,Rural,CLU-30,Site18,Admin1_D,Admin2_4,yes,78,f,3,2024-05-11,2024-05-14,device-5210,3,widowed,idp_returnee,yes,2023-10-24,wash_nfi,drinking_water,yes,3,5,3,197,Poor,0,None
HH-00188,ENUM-15,HHID-00188,9.936146087903225,-79.20752628229769,0.678370591051719,1.7176547970473397,Urban,CLU-70,Site19,Admin1_A,Admin2_3,yes,76,m,8,2024-05-11,2024-05-12,device-8894,8,married,idp,yes,2023-07-15,drinking_water,food,no,0,6,6,30,Borderline,5,Severe
HH-00189,ENUM-35,HHID-00189,5.337104104081163,97.01745594909727,3.0096356694681625,2.0156323443774435,Urban,CLU-28,Site19,Admin1_C,Admin2_1,yes,76,f,6,2024-05-18,2024-05-08,device-5835,6,single,host,,,wash_nfi,drinking_water,yes,4,0,6,18,Poor,1,Moderate
HH-00190,ENUM-16,HHID-00190,-46.4665876379187,-112.66425051929158,7.081720886452816,2.4120245022574887,Rural,CLU-97,Site8,Admin1_B,Admin2_7,yes,69,m,6,2024-05-13,2024-05-14,device-6549,6,divorced,idp,no,,food,drinking_water,no,0,7,6,32,Borderline,6,Severe
HH-00191,ENUM-20,HHID-00191,-73.24150179493815,-63.47547489447227,0.673506014687717,0.9370965681510314,Rural,CLU-100,Site15,Admin1_C,Admin2_2,yes,43,f,4,2024-05-21,2024-05-26,device-2886,4,married,host,yes,,food,drinking_water,no,0,0,4,12,Poor,6,Severe
HH-00192,ENUM-31,HHID-00192,71.49883643159882,-26.842882098089973,5.8217046017627325,1.7564151911586061,Camp,CLU-8,Site12,Admin1_E,Admin2_11,yes,19,m,15,2024-05-15,2024-05-16,device-8673,15,divorced,idp_returnee,yes,2024-03-30,drinking_water,food,no,0,5,5,25,Poor,1,Moderate
HH-00193,ENUM-13,HHID-00193,72.07525028939949,2.7397363264038006,27.332939443892293,1.4966575694307829,Camp,CLU-18,Site13,Admin1_C,Admin2_7,yes,137,m,10,2024-05-16,2024-05-19,device-2233,10,single,host,,,wash_nfi,drinking_water,no,0,6,0,12,Poor,2,Moderate
HH-00194,ENUM-24,HHID-00194,23.95826230918823,-92.73249633057111,6.209155177674771,0.8659349804056228,Camp,CLU-65,Site15,Admin1_E,Admin2_4,yes,32,m,5,2024-05-25,2024-05-27,device-3306,5,widowed,idp_returnee,yes,2023-11-26,food,drinking_water,yes,5,2,0,4,Poor,6,Severe
HH-00195,ENUM-44,HHID-00195,-28.97463761123388,-138.65874309388673,0.4574203381251285,1.4188360557288286,Rural,CLU-38,Site19,Admin1_B,Admin2_14,yes,14,m,3,2024-05-22,2024-05-23,device-4696,3,married,idp_returnee,yes,2023-09-17,wash_nfi,drinking_water,yes,2,6,2,18,Poor,3,Moderate
HH-00196,ENUM-37,HHID-00196,-27.14227656972104,39.82321527898773,8.715368061523762,0.6704307734637339,Rural,CLU-30,Site17,Admin1_D,Admin2_11,yes,26,m,12,2024-05-24,2024-05-21,device-7511,12,widowed,idp_returnee,yes,2023-12-08,shelter_materials,shelter_materials,yes,3,0,2,6,Poor,3,Moderate
HH-00197,ENUM-29,HHID-00197,40.6720221966431,-76.09300083350792,9.734889691773969,0.5645297673737175,Camp,CLU-94,Site5,Admin1_C,Admin2_3,yes,31,m,11,2024-05-19,2024-05-20,device-6992,11,married,host,,,shelter_materials,drinking_water,no,0,5,5,25,Poor,5,Severe
HH-00198,ENUM-30,HHID-00198,71.47984679146387,29.245759712140426,9.688778552856915,0.8379157228870568,Urban,CLU-74,Site12,Admin1_E,Admin2_14,yes,64,m,15,2024-05-21,2024-05-23,device-2479,15,divorced,host,,,shelter_materials,drinking_water,yes,5,6,6,30,Borderline,4,Severe
HH-00199,ENUM-50,HHID-00199,69.67555636772113,-124.42942250128718,7.496518317429247,2.9077877789729345,Urban,CLU-41,Site1,Admin1_D,Admin2_10,yes,19,f,15,2024-05-26,2024-05-28,device-7464,15,divorced,idp_returnee,no,,shelter_materials,drinking_water,yes,3,4,6,26,Poor,0,None
HH-00200,ENUM-19,HHID-00200,50.37759825437229,-6.789563332265715,1.3008624013063197,1.8738238397375424,Rural,CLU-74,Site16,Admin1_B,Admin2_5,yes,55,m,4,2024-05-28,2024-05-29,device-1228,4,widowed,idp_returnee,no,,shelter_materials,drinking_water,no,0,1,3,11,Poor,6,Severe
HH-00201,ENUM-50,HHID-00201,25.565696307771802,11.732195718570921,7.582631959290226,2.91455540288305,Urban,CLU-77,Site4,Admin1_E,Admin2_6,,50,m,8,2024-05-26,2024-05-31,device-5332,8,divorced,refugee,yes,2023-06-18,drinking_water,food,yes,0,1,6,20,Poor,5,Severe
HH-00202,ENUM-25,HHID-00202,-74.85480630089121,-161.3435267439263,0.2458691645880151,1.58124469582533,Rural,CLU-99,Site10,Admin1_B,Admin2_15,yes,28,f,12,2024-05-23,2024-05-25,,12,single,host,,,wash_nfi,drinking_water,no,0,1,1,5,Poor,1,Moderate
HH-00203,ENUM-33,HHID-00203,-60.90683146296952,-58.822459850188594,0.22123551528997254,1.279540332713149,Camp,CLU-87,Site14,Admin1_B,Admin2_12,yes,25,m,4,2024-05-29,2024-05-31,device-3024,4,single,idp,no,,wash_nfi,drinking_water,no,0,2,6,22,Poor,0,None
HH-00204,ENUM-34,HHID-00204,71.73975393487427,-131.61071630196926,3.2361021914954122,1.7653546571006102,Rural,CLU-42,Site3,Admin1_A,Admin2_15,yes,7,m,4,2024-05-25,2024-05-27,device-8451,4,single,idp,yes,2023-07-23,shelter_materials,drinking_water,yes,1,4,3,17,Poor,2,Moderate
HH-00205,ENUM-27,HHID-00205,19.157230738726184,-157.18501062980363,4.886431904046658,1.5987792215822754,Rural,CLU-31,Site4,Admin1_D,Admin2_13,yes,63,m,12,2024-05-26,2024-05-30,device-7038,12,single,idp_returnee,yes,2023-07-07,food,food,yes,2,2,7,25,Poor,0,None
HH-00206,ENUM-11,HHID-00206,-88.34453070900666,176.38568366038027,7.704074178077932,0.7641617106543598,Rural,CLU-39,Site5,Admin1_A,Admin2_2,yes,59,f,4,2024-05-29,2024-05-30,device-5295,4,married,idp_returnee,yes,2024-01-14,drinking_water,food,yes,5,2,1,7,Poor,3,Moderate
HH-00207,ENUM-13,HHID-00207,-71.73512228411423,-63.952615809099726,6.832953766065052,,Urban,CLU-19,Site12,Admin1_B,Admin2_2,yes,68,f,14,2024-06-03,2024-06-08,device-7242,14,married,refugee,no,,food,drinking_water,yes,1,4,5,23,Poor,0,None
HH-00208,ENUM-39,HHID-00208,29.430318439450048,111.55480050766857,4.459027063767484,1.040095456273999,Rural,CLU-85,Site10,Admin1_E,Admin2_7,yes,20,m,5,2024-06-03,2024-06-05,device-7086,5,single,refugee,no,,wash_nfi,drinking_water,yes,3,1,7,23,Poor,2,Moderate
HH-00209,ENUM-9,HHID-00209,-89.08891490768063,-88.32936428504502,2.736266662816659,2.048969887244574,Urban,CLU-67,Site11,Admin1_C,Admin2_9,yes,11,m,4,2024-05-30,2024-06-03,device-2775,4,married,host,,,shelter_materials,drinking_water,no,0,2,4,16,Poor,0,None
HH-00210,ENUM-17,HHID-00210,-61.054550744850246,65.34098000061454,9.971245001577111,2.1255027309953833,Camp,CLU-29,Site15,Admin1_A,Admin2_7,yes,74,m,4,2024-06-02,2024-06-05,device-4830,4,single,idp,yes,2024-03-23,shelter_materials,drinking_water,no,0,4,1,11,Poor,2,Moderate
HH-00211,ENUM-4,HHID-00211,8.772082085985502,93.68202956028716,4.261813022359729,0.8800621328216203,Camp,CLU-53,Site7,Admin1_C,Admin2_9,yes,58,m,4,2024-06-04,2024-06-07,device-8724,4,widowed,refugee,no,,healthcare,drinking_water,no,0,6,2,18,Poor,0,None
HH-00212,ENUM-42,HHID-00212,34.54113558468478,34.42994661882395,4.513870243296755,0.6533740677766704,Urban,CLU-39,Site17,Admin1_A,Admin2_6,yes,34,m,14,2024-06-03,2024-06-05,device-1410,14,married,idp,no,,healthcare,drinking_water,no,0,2,1,7,Poor,4,Severe
HH-00213,ENUM-31,HHID-00213,27.3530267104681,-10.23257212194298,1.6362382119166918,2.4519039651710997,Rural,CLU-36,Site16,Admin1_D,Admin2_14,yes,67,f,4,2024-05-29,2024-06-03,device-6374,4,single,refugee,yes,2023-06-17,shelter_materials,drinking_water,yes,2,0,2,6,Poor,1,Moderate
HH-00214,ENUM-24,HHID-00214,-49.63152429709924,-31.737270906983326,7.948095487499294,1.6495010594233004,Camp,CLU-8,Site12,Admin1_C,Admin2_5,yes,52,m,14,2024-06-01,2024-06-06,device-4626,14,single,idp_returnee,no,,food,drinking_water,no,0,5,0,10,Poor,3,Moderate
HH-00215,ENUM-36,HHID-00215,38.19225984255647,-54.40742404452169,6.936822257814886,0.6454094887636894,Rural,CLU-72,Site16,Admin1_A,Admin2_9,yes,15,m,10,2024-06-01,2024-06-02,device-2035,10,widowed,refugee,no,,drinking_water,food,yes,3,2,7,25,Poor,3,Moderate
HH-00216,ENUM-7,HHID-00216,-47.295164250575986,154.63049192921733,2.207696127887604,2.9871657929244178,Urban,CLU-76,Site4,Admin1_B,Admin2_8,yes,21,f,6,2024-05-31,2024-06-02,device-8606,6,widowed,refugee,no,,food,drinking_water,no,0,0,0,0,Poor,5,Severe
HH-00217,ENUM-46,HHID-00217,-31.428054331331808,119.02298680358251,0.823810456158427,0.6444514024909166,Rural,CLU-95,Site15,Admin1_E,Admin2_15,yes,56,f,3,,2024-06-08,device-5951,3,divorced,host,,,food,food,no,0,0,2,6,Poor,9,Severe
HH-00218,ENUM-34,HHID-00218,44.36845292124434,167.40968783994452,6.804993020747131,2.237588072146383,Camp,CLU-23,Site15,Admin1_B,Admin2_14,yes,21,f,13,2024-05-31,2024-06-01,device-7689,13,single,idp_returnee,no,,wash_nfi,wash_nfi,yes,1,4,3,17,Poor,0,None
HH-00219,ENUM-8,HHID-00219,26.93392182849864,-135.2529995452039,6.545112142811353,-1.346625996061332,Rural,CLU-81,Site11,Admin1_D,Admin2_1,yes,60,f,2,2024-06-10,2024-06-15,device-2911,2,divorced,idp_returnee,yes,2023-11-22,food,drinking_water,yes,4,6,1,15,Poor,0,None
HH-00220,ENUM-19,HHID-00220,62.86021388895202,83.11229107331195,2.7325952699820935,1.0979502605398141,Camp,CLU-87,Site3,Admin1_D,Admin2_13,yes,24,f,2,2024-06-10,2024-06-11,device-3290,2,married,host,,,food,drinking_water,no,0,1,6,20,Poor,0,None
HH-00221,ENUM-6,HHID-00221,28.37032061406181,157.80256445557364,9.508635622504103,0.8556234217179904,Rural,CLU-55,Site10,Admin1_A,Admin2_12,yes,59,f,15,2024-06-06,2024-06-09,device-1742,15,single,idp,yes,2024-04-09,wash_nfi,drinking_water,no,0,5,4,22,Poor,2,Moderate
HH-00222,ENUM-49,HHID-00222,12.29554860038489,-114.75609618036235,1.5105789178090023,0.8034623485560722,Camp,CLU-72,Site2,Admin1_B,Admin2_10,yes,71,f,2,2024-06-12,2024-06-17,device-1609,2,single,idp_returnee,yes,2023-08-24,wash_nfi,drinking_water,yes,1,2,3,13,Poor,6,Severe
HH-00223,ENUM-11,HHID-00223,-73.13854179094335,-156.0613437479601,4.323348010426019,,Camp,CLU-64,Site4,Admin1_C,Admin2_10,yes,13,m,11,2024-06-07,2024-06-11,device-5986,11,married,idp_returnee,no,,wash_nfi,drinking_water,no,0,6,3,21,Poor,0,None
HH-00224,ENUM-18,HHID-00224,-23.811155449301964,86.80343374442128,9.436159201675988,0.7526145275266167,Camp,CLU-7,Site1,Admin1_A,Admin2_9,yes,21,f,11,2024-06-05,2024-06-09,device-9071,11,widowed,host,,,wash_nfi,drinking_water,no,0,5,4,22,Poor,5,Severe
HH-00225,ENUM-29,HHID-00225,-42.26357381728942,26.81032074476829,4.197273169261223,2.23040335423533,Urban,CLU-45,Site11,Admin1_A,Admin2_13,yes,62,m,8,2024-06-06,2024-06-08,device-2902,8,single,idp,no,,wash_nfi,drinking_water,yes,4,4,1,11,Poor,4,Severe
HH-00226,ENUM-33,HHID-00226,-46.08186419176496,123.05835963297795,6.385259476640855,0.6557294953251567,Urban,CLU-83,Site4,Admin1_B,Admin2_7,yes,25,m,10,2024-06-16,2024-06-17,device-2592,10,widowed,idp_returnee,yes,2023-11-13,drinking_water,food,yes,5,6,7,33,Borderline,6,Severe
HH-00227,ENUM-10,HHID-00227,-173.079310901152,-129.6819444145358,3.9759439796279428,1.7735553203744743,Urban,CLU-86,Site6,Admin1_E,Admin2_2,yes,44,m,1,2024-06-07,2024-06-12,device-4846,1,single,host,,,healthcare,drinking_water,yes,2,1,0,2,Poor,0,None
HH-00228,ENUM-28,HHID-00228,-19.24240955998313,106.29623226956045,2.7421520234867005,2.991742134632442,Rural,CLU-49,Site8,Admin1_D,Admin2_7,yes,46,m,13,2024-06-10,2024-06-05,device-9807,13,divorced,invalid_status,no,,healthcare,drinking_water,yes,4,0,5,15,Poor,0,None
HH-00229,ENUM-6,HHID-00229,70.5683799318804,-107.41416478281197,9.839776479598282,2.534925673765047,Rural,CLU-68,Site17,Admin1_C,Admin2_3,yes,42,m,32,2024-06-09,2024-06-10,device-3222,14,widowed,refugee,no,,drinking_water,food,yes,5,3,0,6,Poor,1,Moderate
HH-00230,ENUM-15,HHID-00230,23.60495267950732,-121.08386056834638,4.09334006315043,2.038048595577527,Rural,CLU-41,Site6,Admin1_D,Admin2_3,yes,25,f,9,2024-06-09,2024-06-12,device-7367,9,divorced,idp,no,,drinking_water,food,no,0,3,2,12,Poor,4,Severe
HH-00231,ENUM-29,HHID-00231,53.06603463749673,-120.86431274484255,8.940992036791345,1.2656340519665292,Camp,CLU-90,Site18,Admin1_A,Admin2_10,yes,53,m,1,2024-06-15,2024-06-20,device-8432,1,single,refugee,no,,food,drinking_water,yes,5,3,5,21,Poor,6,Severe
HH-00232,ENUM-23,HHID-00232,0.47467675893457795,113.24689928329758,2.299546058910862,2.0597395907290963,Rural,CLU-54,Site6,Admin1_E,Admin2_10,yes,34,f,14,2024-06-11,2024-06-12,device-7078,14,divorced,idp,yes,2024-04-16,drinking_water,food,no,0,7,6,32,Borderline,0,None
HH-00233,ENUM-2,HHID-00233,13.842699232744636,59.470999450632036,2.131047040250833,1.8176036597791292,Urban,CLU-53,Site11,Admin1_A,Admin2_10,yes,48,f,8,2024-06-19,2024-06-24,device-9850,8,single,host,,,healthcare,drinking_water,yes,3,6,6,30,Borderline,3,Moderate
HH-00234,ENUM-27,HHID-00234,-1.346815112604503,8.30355291688295,0.3113408288451136,1.5652084597259286,Urban,CLU-20,Site18,Admin1_E,Admin2_13,yes,62,m,6,2024-06-15,2024-06-16,device-7866,6,single,idp_returnee,yes,2024-03-21,shelter_materials,shelter_materials,yes,1,1,2,8,Poor,4,Severe
HH-00235,ENUM-4,,-54.85626219635199,-50.82102571553909,6.5166682537588505,0.8267759418504987,Camp,CLU-39,Site14,Admin1_B,Admin2_2,yes,27,f,10,2024-06-16,2024-06-19,device-3531,10,divorced,idp_returnee,no,,shelter_materials,drinking_water,no,0,4,1,11,Poor,4,Severe
HH-00236,ENUM-26,HHID-00236,40.041380747070946,135.79219469271897,3.6852634372376114,2.7165105381011667,Camp,CLU-49,Site15,Admin1_D,Admin2_15,yes,31,f,6,2024-06-23,2024-06-28,device-7797,6,single,host,,,shelter_materials,drinking_water,no,0,0,2,6,Poor,6,Severe
HH-00237,ENUM-33,HHID-00237,-39.46097476064595,-38.71976132785127,8.64358249839637,1.6244616220533064,Rural,CLU-24,Site8,Admin1_A,Admin2_2,yes,62,f,8,2024-06-21,2024-06-25,device-2622,8,married,idp_returnee,no,,food,drinking_water,no,0,5,6,28,Poor,2,Moderate
HH-00238,ENUM-24,HHID-00238,-85.62312604233831,113.97579820976773,4.732099066915572,0.9865562795519127,Camp,CLU-97,Site13,Admin1_E,Admin2_10,yes,61,f,15,2024-06-17,2024-06-09,device-9017,15,single,refugee,yes,2023-11-04,healthcare,drinking_water,yes,2,7,7,35,Borderline,3,Moderate
HH-00239,ENUM-16,HHID-00239,26.1850132632902,-21.91143291472136,9.681934279147217,1.419398377193224,Urban,CLU-69,Site6,Admin1_E,Admin2_13,yes,58,m,15,2024-06-23,2024-06-24,device-7686,15,single,host,,,wash_nfi,drinking_water,yes,5,6,1,15,Poor,3,Moderate
HH-00240,ENUM-25,HHID-00240,-58.120077706731195,-44.30000540703327,1.8552551570312115,1.5353243813223176,Urban,CLU-61,Site6,Admin1_A,Admin2_2,yes,18,f,15,2024-06-18,2024-06-23,device-5583,15,married,refugee,no,,wash_nfi,drinking_water,no,0,1,6,20,Poor,6,Severe
HH-00241,ENUM-6,HHID-00241,79.28254518352458,-13.435277158941688,8.686231679556109,2.5688447389171856,Urban,CLU-31,Site14,Admin1_D,Admin2_13,yes,37,m,10,2024-06-26,2024-06-29,device-1536,10,widowed,idp,no,,shelter_materials,drinking_water,yes,5,7,3,23,Poor,2,Moderate
HH-00242,ENUM-24,HHID-00242,81.70714386046572,-71.50396530090885,7.765968527917417,2.3340359514035054,Urban,CLU-29,Site13,Admin1_B,Admin2_5,yes,44,m,14,2024-06-26,2024-06-27,device-7070,14,married,idp_returnee,yes,2023-11-22,food,drinking_water,yes,3,0,2,6,Poor,4,Severe
HH-00243,ENUM-15,HHID-00243,74.67559023968073,89.13937686345042,7.70921844644052,0.0,Camp,CLU-39,Site1,Admin1_B,Admin2_14,yes,60,m,5,,2024-06-29,device-4559,5,married,refugee,yes,2023-10-01,shelter_materials,drinking_water,yes,3,6,3,21,Poor,3,Moderate
HH-00244,ENUM-2,HHID-00244,-23.371433954020006,0.9793404332924922,8.447832281168877,0.527578161071618,Rural,CLU-91,Site20,Admin1_C,Admin2_9,yes,24,f,8,2024-06-22,2024-06-26,device-8264,8,married,idp_returnee,yes,2023-07-12,drinking_water,food,no,0,3,4,18,Poor,2,Moderate
HH-00245,ENUM-21,HHID-00245,-87.21780902480387,-96.40342974714576,7.610239909429989,1.5403849954494038,Rural,CLU-19,Site7,Admin1_C,Admin2_15,yes,60,f,3,2024-06-26,2024-06-27,device-8285,3,married,idp,no,,drinking_water,food,no,0,0,6,18,Poor,2,Moderate
HH-00246,ENUM-7,HHID-00246,77.09734126579056,143.84684637884465,6.262203216314154,1.7033603790883092,Camp,CLU-60,Site15,Admin1_C,Admin2_6,yes,51,m,13,2024-06-26,2024-06-30,device-4868,13,widowed,idp_returnee,yes,2024-05-07,food,drinking_water,no,0,4,7,29,Borderline,5,Severe
HH-00247,ENUM-46,HHID-00247,-12.926853302883416,-41.79916030564388,1.3124487768238757,0.5479806920576418,Rural,CLU-8,Site19,Admin1_D,Admin2_15,yes,35,f,15,2024-06-24,2024-06-27,device-6942,15,single,idp,no,,food,drinking_water,yes,5,1,2,8,Poor,2,Moderate
HH-00248,ENUM-42,HHID-00248,-172.79946421640383,15.679030001035898,0.32526179491251916,1.1495330218625854,Urban,CLU-72,Site14,Admin1_C,Admin2_7,yes,57,f,9,2024-06-22,2024-06-26,device-2627,9,divorced,host,,,food,drinking_water,yes,5,3,4,18,Poor,2,Moderate
HH-00249,ENUM-22,HHID-00249,83.45159587606551,146.3299599472369,9.208478478156868,2.4007245578053373,Camp,CLU-53,Site13,Admin1_C,Admin2_5,yes,56,m,5,2024-06-23,2024-06-25,device-7018,5,widowed,idp_returnee,no,,food,drinking_water,yes,5,2,3,13,Poor,6,Severe
HH-00250,ENUM-10,HHID-00250,63.54170198412481,44.72567852903717,6.166503145207381,0.8427742643224976,Camp,CLU-54,Site1,Admin1_D,Admin2_7,,62,m,7,2024-07-03,2024-07-07,device-9920,7,widowed,host,,,shelter_materials,drinking_water,yes,2,4,7,29,Borderline,1,Moderate
HH-00251,ENUM-9,HHID-00251,-36.99919942747458,-137.91670534498894,7.965372909761763,1.8382753286314792,Urban,CLU-72,Site7,Admin1_C,Admin2_11,yes,1,m,4,2024-06-30,2024-06-27,device-6876,4,single,idp,yes,2023-11-26,food,drinking_water,no,0,6,4,24,Poor,2,Moderate
HH-00252,ENUM-3,HHID-00252,-20.68240885165345,158.33956450085105,4.815223515125501,1.0380046800430938,Rural,CLU-68,Site7,Admin1_B,Admin2_8,yes,44,m,13,2024-06-29,2024-07-04,device-1992,13,unknown,host,,,food,drinking_water,no,0,7,3,23,Poor,5,Severe
HH-00253,ENUM-19,HHID-00253,63.20460087303425,45.97489910571042,1.1730818896239448,0.5303019366097332,Camp,CLU-18,Site9,Admin1_A,Admin2_10,yes,71,m,10,2024-07-01,2024-07-04,device-7523,10,married,refugee,no,,food,drinking_water,no,0,1,0,2,Poor,3,Moderate
HH-00254,ENUM-31,HHID-00254,-32.95403907187002,-59.433978723449,1.2518579220255044,1.1030036439988538,Rural,CLU-50,Site3,Admin1_B,Admin2_10,yes,75,f,3,2024-07-02,2024-07-07,device-5520,3,widowed,host,,,drinking_water,food,no,0,3,2,12,Poor,3,Moderate
HH-00255,ENUM-45,HHID-00255,-59.49130559650335,-129.8620538411806,6.855652872289713,2.9396843872751344,Urban,CLU-32,Site19,Admin1_B,Admin2_8,yes,24,m,1,2024-07-03,2024-07-08,device-4109,1,divorced,refugee,no,,healthcare,drinking_water,yes,3,2,7,25,Poor,4,Severe
HH-00256,ENUM-9,HHID-00256,10.224227242503034,105.84906813730657,4.303058948994627,2.503842779707474,Rural,CLU-33,Site4,Admin1_E,Admin2_1,yes,50,f,9,2024-06-27,2024-07-01,device-3001,9,married,idp,yes,2023-11-23,drinking_water,food,no,0,5,1,13,Poor,0,None
HH-00257,ENUM-49,HHID-00257,78.50785934894057,43.22619213426486,2.005247267003367,2.8989416108025834,Camp,CLU-27,Site18,Admin1_A,Admin2_3,yes,64,m,13,2024-07-08,2024-07-12,device-8450,13,widowed,idp,no,,drinking_water,food,yes,1,2,6,22,Poor,2,Moderate
HH-00258,ENUM-46,HHID-00258,35.28536340149515,12.045993111475752,4.915945467414369,1.7196351098159062,Camp,CLU-43,Site6,Admin1_B,Admin2_5,yes,57,f,7,2024-07-08,2024-07-12,device-2501,7,divorced,idp_returnee,yes,2024-03-11,drinking_water,food,yes,4,3,3,15,Poor,6,Severe
HH-00259,ENUM-31,HHID-00259,12.611010616085693,141.80132989834476,0.6420893707513409,0.7743404966937588,Rural,CLU-83,Site12,Admin1_A,Admin2_7,yes,25,m,8,2024-07-09,2024-07-14,device-4475,8,divorced,refugee,yes,2023-07-14,healthcare,drinking_water,no,0,6,5,27,Poor,2,Moderate
HH-00260,ENUM-29,HHID-00260,-72.50823112126166,103.89499604083107,5.819714019143988,1.8698987224342325,Camp,CLU-11,Site11,Admin1_B,Admin2_3,yes,36,f,9,2024-07-01,2024-07-04,device-1349,9,divorced,idp_returnee,yes,2023-08-20,healthcare,drinking_water,yes,1,7,7,198,Borderline,6,Severe
HH-00261,ENUM-40,HHID-00261,20.70130080585055,-125.39704329620957,2.6899340443509767,1.6359433363999023,Rural,CLU-58,Site7,Admin1_D,Admin2_10,yes,25,m,1,2024-07-01,2024-06-22,device-1828,1,divorced,idp_returnee,yes,2024-04-28,drinking_water,food,no,0,0,7,21,Poor,0,None
HH-00262,ENUM-1,HHID-00262,88.20969301876738,-67.78005559360264,7.975591006371881,2.61089270684904,Camp,CLU-48,Site15,Admin1_D,Admin2_10,yes,68,other,9,2024-07-07,2024-07-09,device-6464,9,widowed,host,yes,2023-08-25,food,drinking_water,yes,2,0,7,21,Poor,0,None
HH-00263,ENUM-6,HHID-00263,-64.78487725742568,-90.54390966679233,3.1036195892357377,0.7452064519606114,Camp,CLU-12,Site4,Admin1_C,Admin2_11,yes,24,m,6,2024-07-07,2024-07-08,device-4990,6,widowed,host,,,drinking_water,food,no,0,7,0,14,Poor,3,Moderate
HH-00264,ENUM-2,HHID-00264,3.299337425472615,87.82066532616369,4.552201490818012,,Camp,CLU-69,Site9,Admin1_D,Admin2_12,yes,49,m,7,2024-07-04,2024-07-07,device-3063,7,divorced,idp,yes,2024-02-21,drinking_water,food,yes,5,4,1,11,Poor,6,Severe
